潮汕频道,#genre#
CCTV-2 财经, https://api.livednow.org/migu/631780532?sign=gAAAAABnJcJqr0fwyjCRZenumPiYq29AgCGZbexK2XyM9exSQfwePDL4rwLxMaYmUy5BI5tmZ3p5Opg3XGESQyj1Myyx8xlfa--CzghtRa5MzC5lgOOROQFokKNIjS1xgPhehkOToP6coFx9T1FJaYtv8R7vSMPYGiBtsqx-CdWfMNReSPjRaDJSSrjZ0WKCW5GajQiFiD1fOBTLjS-S7V-uzyIxCqKWiQ%3D%3D$咪咕TV
CCTV-3 综艺, https://api.livednow.org/migu/624878271?sign=gAAAAABnJcJqBzuFtK_e-R8Y5zzuNWtH9dD5ErIUOw3PaGq-2cUt_ty4tVxaFlKDox0cB51jc5h1UbnYdWwVB34WOYuNc8lg2HAeZSq8eQxhLSx7-W74CNR6KtgxXvTUzW_5zsQ33PZEpqm7sIuxliL32bQtzxcIIdpid2Gub7vsNYzKJWuVjAicsjoVCenU41Q5dMi8XPDUfnmgkYYiwWzmBdMXqP4I5A%3D%3D$咪咕TV
CCTV-4 中文国际, https://api.livednow.org/migu/631780421?sign=gAAAAABnJcJqz7oNO-xridbK_3LKb0rcdjVs_WY_BR-BFoq8eOg8Qvn3RMaRgOohlrGPc3mJhNalk-OevwcUL7y3ObKzAeZuWtWBxqyoXyW34cmtmAnNx9EC9rXDbjauxADNT6Li789Xmb3ezb7EUlD91o2aUf1qh-cxlGyyOjS9aZEyU-1CBA-uJhURtKm5m9k2wQBuSTDlSq_X2EYHz1jXzPXsKoJ7eA%3D%3D$咪咕TV
CCTV-5 体育, https://api.livednow.org/migu/641886683?sign=gAAAAABnJcJq1zvWEm2fLwSljJPThpBYL_E8K7V3Vjqwa1MKKvqUi_E3bRWybwa_x3oX2iF9HH-wEJfMaE_5OvwPzGGu3NicPIuQA4yciDbKNZf7joK5ZUFzK0L36mvXUWWl9JorCKCXbQ62LAhIlbf2kzScSCcb9oUHPKWds9wWjWjam34gaFfwW7rHxvnvlcqRaj88yHfSrWqHJghFI-bLaFvNz1HoPw%3D%3D$咪咕TV
CCTV5+体育赛事, https://api.livednow.org/migu/641886773?sign=gAAAAABnJcJqTze6PuXdG9BEej5eW4BLImQigfoMaUf8uqVsrTWU2XPcpNAQkBcD0muMqEF9LzvxjIx7EBojiQbkHBD5j0Jhgf5-rBwl8jU3IJw5gsTQ2K6WngtWzyYcEmpoNgChlKkREdafyGUHTP8U4-G_ggVp1wP9_OuDXbCnXAQZKWP8e_nvjKVAHWsAfsrkcP2wHVy9aBq_REPOhp0w5W60Na3IcQ%3D%3D$咪咕TV
CCTV-6 电影, https://api.livednow.org/migu/624878396?sign=gAAAAABnJcJqCeZPI9pdAJI3zwOoz9SDiYBoZQL2_YxTBPm_gj4SRFhG652Dpip8x7O4oFhlJnHFS7Q4Kf_7eU_C9FrHiwmE9NDcuC5hEnGmyVWm8ntsvjsPsht86e15yA-OlkJj8m8OOe0qL_OVbjhSq3iySwkXSGvcKXQvvn6bYSRHZOe8Fc0EhG8AsW_DtSzMfG2-4VfItHk5oSqULRJ7DuT8Hr-neQ%3D%3D$咪咕TV
CCTV-7 国防军事, https://api.livednow.org/migu/673168121?sign=gAAAAABnJcJqjxuw5GDu1iojWpw4c-mjlefodslPuTvBI0grkKhdH8h_8I3xIavNltrXtbWMtHw2egHRBx-ciorem6WfS3xSWscFzvRmGcIdMlNJzhJ72fhC6f4jukCtJf6F79fYHQr5HfVJPSsBq9qCvVa1xZUsL40rtzOqtvaErO6BDEcA1JD4CyrNUboyvMBD11iNwc58nYXZiV-cubZaPaet8B6Xyg%3D%3D$咪咕TV
CCTV-8 电视剧, https://api.livednow.org/migu/624878356?sign=gAAAAABnJcJqw9dP6jwWUpKtifWTU97cE4kDpJmHWTbZD1ezcD3BLnqA4kJ_aSSQhe-ijrx2Z5Bm-wNBbguJ08avBolBe_yGvaJ1XKsKys_EAvx1QOauipvQfuKV15NrpBtQEMBADkCRzEwhHzbrcugddFVzwBFgmu7RrqSIIe848HA7b03yYseeTrXmOBJr1i1i99vgEUQOlaa1ismbhcTCecoRnyCfpQ%3D%3D$咪咕TV
CCTV-9 纪录, https://api.livednow.org/migu/673168140?sign=gAAAAABnJcJqdqv3pFhYgBnmgGSIbZzHbX-DBJ-zNXsXFK68-5Wan9QqWYyKUxKv-XaTGYQIel_BUzZGYjzs5NPKiqPSXuul1GUOzl4VFlTGdyR6nNrAKB_lLRVjYzhVt6KX7j3DAzD44tiZocsNItrAhkJX7yIj6OGUq8s_mfXT_nlO_Xmgp4LUF7YnUnrICTc0LNBR-pQ1H2eiQcO2V6TCwrqhcHkABg%3D%3D$咪咕TV
CCTV-10 科教, https://api.livednow.org/migu/624878405?sign=gAAAAABnJcJqUD0VJHgW_jpi9fSEDhVqtVpgjlm5l2RFB5crphtq4Lgd1pE-Tc_n_qCmd9kwraXg4RZcc0KxzMy3Ef70prdHPMgkFbuJGwsobC29UUm_Kh7XbBVy-fqPer-IzPfc4oRJ10aPTq5_azxz8u2Qp6Ay2EYOLMg1O-EnQ79eNgaXc-2s1ccgdc5zllFwTrdP0XNkac4cX20eCWKPBULxodi6KQ%3D%3D$咪咕TV
CCTV-11 戏曲, https://api.livednow.org/migu/667987558?sign=gAAAAABnJcJq0uxG3wXdtrtqiIBCWRnKBVOa5nG_MrcR-XE_FxKhhSx7qj7d71b67HWtpFnV2yWlbi0DB4eVSBIi6y6ATRTRy-BAzHYzmANZxHCzKfrpNUunkDnLY0q7rIKTNSg3JuHII5wLmoBSDoeTzc8Tt6xXcUd5Hv-oHFU6L8gBAJjtBl6u0vGjL4NCXzTdg5rTNQf-Lx3S3ew-DiWy1XnrFEc26g%3D%3D$咪咕TV
CCTV-12 社会与法, https://api.livednow.org/migu/673168185?sign=gAAAAABnJcJqfs_3emdJIy9mYYyN6M29-FRfMp5HBvyku5jviEWtan66IU2XguJLoP7tu5be63y71Amc1LQKABsz3w4K4MYcVJZQ2FpXjnYoI80vaFeq2t-GfRY3n-XhzImihJvGiPd8fDG9pEIVWSneLNgmMkomXAfDlza_TggSrlVcSDkpi6DsXXNOBLsIpsHdWRSbJtzbhkX3j0w7KzFZhMevYAkEqg%3D%3D$咪咕TV
CCTV-13 新闻, https://api.livednow.org/migu/608807423?sign=gAAAAABnJcJqWcv58U6OGzQabwzd_fRQdYIiL56pNYvWDLYx8OqIYIZTaT5ceZHRyt06wODism6P1aOwUkuZhiEfldQ55DPEyxVt51QPQHSDakx6DZ2ucwlxwe6nUNX83Y9VomRK3nxUdOy7T5XXGKyCDKucirezIa1eLScwKqq2ONtkQFwIsf7M2R3c5RDB5YQ6uMRY3eA0hSaiRTacGYQSjA_U1rUG5g%3D%3D$咪咕TV
CCTV-14 少儿, https://api.livednow.org/migu/624878440?sign=gAAAAABnJcJqbiZjvH8WPpn2MSC9d1plZ1uK5RoepfZ6jSSLDNY5MEkVmC6AeWa4kDMXAhPgpPm331nzJkqByvIwyJ1nvMCSyjAqVA9m3RE7fIRDF80f2H3UCJLesDEifymvAsoH5oyavOgYS4KyiZ0tkA_xHI22m-bhjRbDPbkfrr9U1pLOLTTNKxCBVpne91De96PBMhcK7JpHMEqngGthOBNZS4YfMg%3D%3D$咪咕TV
CCTV-15 音乐, https://api.livednow.org/migu/673168223?sign=gAAAAABnJcJqidnXewNhy-gri2ybb9iscI03y5nc62Syy1VqIhpbG4NsKVFHcgll52_xUKgwrWb5UR4xUTuxZnXcZ0qybFuneRF7vganvFXXcsbCxEG1p3RlEZw2hsCJ2G64570EsLkHymrjb0T7NBsJQyYJplJRLJFEd2gRpP40XLLJYTwJTmIC9b2eeLAZy4YEIn8-g7uBCctAPZtXqq8lS4vOcoHLSQ%3D%3D$咪咕TV
CCTV-17 农业农村, https://api.livednow.org/migu/673168256?sign=gAAAAABnJcJqaH7zxsZ2sHzgLIrp3fHULs5VLTwRm5kvc_YZnCZDZdFCwKXL_yaXA5nFcCZPD0omVJwDapyQUilo6R4kQgEmlWfnDyA0UbxOdEjCzJ9SHIiV_53r4aaArZ0IL_Aq0Mhm7cM6wcQ1EeLovgqiDPnCeUF2j3_KgX74Wh-ZpYuDKkQNsfBaJ1_P09_8SukvS2dsHXG-Tkr2RbVUU9z4qmS7iw%3D%3D$咪咕TV

//湖南IPV6
CCTV-1 综合,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8$湖南IPV6
CCTV-2 财经,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8$湖南IPV6
CCTV-3 综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8$湖南IPV6
CCTV-4 中文国际,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8$湖南IPV6
CCTV-5 体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8$湖南IPV6
CCTV5+体育赛事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8$湖南IPV6
CCTV-6 电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8$湖南IPV6
CCTV-7 国防军事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8$湖南IPV6
CCTV-8 电视剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8$湖南IPV6
CCTV-9 纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8$湖南IPV6
CCTV-10 科教,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8$湖南IPV6
CCTV-11 戏曲,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8$湖南IPV6
CCTV-12 社会与法,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8$湖南IPV6
CCTV-13 新闻,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8$湖南IPV6
CCTV-14 少儿,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8$湖南IPV6
CCTV-15 音乐,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8$湖南IPV6
CCTV-16 奥林匹克,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8$湖南IPV6
CCTV-17 农业农村,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8$湖南IPV6

//山东移动IPV6
CCTV-1 综合,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000311/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-2 财经,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000317/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-3 综艺,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000359/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-3 综艺,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000371/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-4 中文国际,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000320/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-5 体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000360/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-5 体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000372/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV5+体育赛事,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000316/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-6 电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000361/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-6 电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000374/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-7 国防军事,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000318/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-8 电视剧,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000362/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-8 电视剧,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000376/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-9 纪录,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000319/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-10 科教,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-11 戏曲,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-12 社会与法,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-13 新闻,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-14 少儿,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000323/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-15 音乐,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8?IASHttpSessionId=$山东移动IPV6
CCTV-17 农业农村,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000303/index.m3u8?IASHttpSessionId=$山东移动IPV6
CETV1,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000076/index.m3u8?IASHttpSessionId=$山东移动IPV6
CETV2,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000077/index.m3u8?IASHttpSessionId=$山东移动IPV6
CETV4,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000666/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN英语,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000352/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN纪录,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000353/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN俄语,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000357/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN法语,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000355/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN西班牙语,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000354/index.m3u8?IASHttpSessionId=$山东移动IPV6
CGTN阿拉伯语,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000356/index.m3u8?IASHttpSessionId=$山东移动IPV6

//北京联通组播IP端口：coolcat.synology.me:4022
CCTV-1 综合,http://coolcat.synology.me:4022/rtp/239.3.1.129:8008$北京联通组播
CCTV-2 财经,http://coolcat.synology.me:4022/rtp/239.3.1.60:8084$北京联通组播
CCTV-3 综艺,http://coolcat.synology.me:4022/rtp/239.3.1.172:8001$北京联通组播
CCTV-4 中文国际,http://coolcat.synology.me:4022/rtp/239.3.1.105:8092$北京联通组播
CCTV-5 体育,http://coolcat.synology.me:4022/rtp/239.3.1.173:8001$北京联通组播
CCTV5+体育赛事,http://coolcat.synology.me:4022/rtp/239.3.1.130:8004$北京联通组播
CCTV-6 电影,http://coolcat.synology.me:4022/rtp/239.3.1.174:8001$北京联通组播
CCTV-7 国防军事,http://coolcat.synology.me:4022/rtp/239.3.1.61:8104$北京联通组播
CCTV-8 电视剧,http://coolcat.synology.me:4022/rtp/239.3.1.175:8001$北京联通组播
CCTV-9 纪录,http://coolcat.synology.me:4022/rtp/239.3.1.62:8112$北京联通组播
CCTV-10 科教,http://coolcat.synology.me:4022/rtp/239.3.1.63:8116$北京联通组播
CCTV-11 戏曲,http://coolcat.synology.me:4022/rtp/239.3.1.152:8120$北京联通组播
CCTV-12 社会与法,http://coolcat.synology.me:4022/rtp/239.3.1.64:8124$北京联通组播
CCTV-13 新闻,http://coolcat.synology.me:4022/rtp/239.3.1.124:8128$北京联通组播
CCTV-14 少儿,http://coolcat.synology.me:4022/rtp/239.3.1.65:8132$北京联通组播
CCTV-15 音乐,http://coolcat.synology.me:4022/rtp/239.3.1.153:8136$北京联通组播
CCTV-16 奥林匹克,http://coolcat.synology.me:4022/rtp/239.3.1.183:8001$北京联通组播
CCTV-17 农业农村,http://coolcat.synology.me:4022/rtp/239.3.1.151:8144$北京联通组播

//河北联通组播IP端口：60.7.56.33:4000
CCTV-1 综合,http://60.7.56.33:4000/rtp/239.253.92.83:8012$河北联通组播
CCTV-2 财经,http://60.7.56.33:4000/rtp/239.253.92.190:6065$河北联通组播
CCTV-3 综艺,http://60.7.56.33:4000/rtp/239.253.92.191:6057$河北联通组播
CCTV-4 中文国际,http://60.7.56.33:4000/rtp/239.253.92.251:6141$河北联通组播
CCTV-5 体育,http://60.7.56.33:4000/rtp/239.253.92.181:6046$河北联通组播
CCTV5+体育赛事,http://60.7.56.33:4000/rtp/239.253.92.82:8013$河北联通组播
CCTV-6 电影,http://60.7.56.33:4000/rtp/239.253.92.193:6058$河北联通组播
CCTV-7 国防军事,http://60.7.56.33:4000/rtp/239.253.92.194:6059$河北联通组播
CCTV-8 电视剧,http://60.7.56.33:4000/rtp/239.253.92.195:6060$河北联通组播
CCTV-9 纪录,http://60.7.56.33:4000/rtp/239.253.92.107:6020$河北联通组播
CCTV-10 科教,http://60.7.56.33:4000/rtp/239.253.92.196:6061$河北联通组播
CCTV-11 戏曲,http://60.7.56.33:4000/rtp/239.253.93.153:6321$河北联通组播
CCTV-12 社会与法,http://60.7.56.33:4000/rtp/239.253.92.197:6062$河北联通组播
CCTV-13 新闻,http://60.7.56.33:4000/rtp/239.253.92.13:8008$河北联通组播
CCTV-14 少儿,http://60.7.56.33:4000/rtp/239.253.92.198:6063$河北联通组播
CCTV-15 音乐,http://60.7.56.33:4000/rtp/239.253.93.154:6322$河北联通组播
CCTV-17 农业农村,http://60.7.56.33:4000/rtp/239.253.93.150:6318$河北联通组播
CCTV第一剧场,http://60.7.56.33:4000/rtp/239.253.93.138:6428$河北联通组播
CCTV风云剧场,http://60.7.56.33:4000/rtp/239.253.93.251:6429$河北联通组播
CCTV怀旧剧场,http://60.7.56.33:4000/rtp/239.253.93.252:6430$河北联通组播
CCTV风云音乐,http://60.7.56.33:4000/rtp/239.253.93.253:6431$河北联通组播
CCTV风云足球,http://60.7.56.33:4000/rtp/239.253.93.254:6432$河北联通组播
CCTV央视高网,http://60.7.56.33:4000/rtp/239.253.93.122:6465$河北联通组播
CCTV央视台球,http://60.7.56.33:4000/rtp/239.253.93.231:6409$河北联通组播
CCTV电视指南,http://60.7.56.33:4000/rtp/239.253.93.249:6427$河北联通组播
CCTV兵器科技,http://60.7.56.33:4000/rtp/239.253.93.47:6435$河北联通组播
CCTV世界地理,http://60.7.56.33:4000/rtp/239.253.92.131:6113$河北联通组播
CCTV女性时尚,http://60.7.56.33:4000/rtp/239.253.92.144:6114$河北联通组播
CCTV文化精品,http://60.7.56.33:4000/rtp/239.253.93.175:6439$河北联通组播

//天津联通组播IP端口：ha.xushining.com:50000
CCTV-1 综合,http://ha.xushining.com:50000/udp/225.1.1.120:5002$天津联通组播
CCTV-2 财经,http://ha.xushining.com:50000/udp/225.1.1.133:5002$天津联通组播
CCTV-3 综艺,http://ha.xushining.com:50000/udp/225.1.1.158:5002$天津联通组播
CCTV-4 中文国际,http://ha.xushining.com:50000/udp/225.1.1.150:5002$天津联通组播
CCTV-5 体育,http://ha.xushining.com:50000/udp/225.1.1.160:5002$天津联通组播
CCTV5+体育赛事,http://ha.xushining.com:50000/udp/225.1.1.121:5002$天津联通组播
CCTV-6 电影,http://ha.xushining.com:50000/udp/225.1.1.195:5002$天津联通组播
CCTV-7 国防军事,http://ha.xushining.com:50000/udp/225.1.1.138:5002$天津联通组播
CCTV-8 电视剧,http://ha.xushining.com:50000/udp/225.1.1.196:5002$天津联通组播
CCTV-9 纪录,http://ha.xushining.com:50000/udp/225.1.1.119:5002$天津联通组播
CCTV-10 科教,http://ha.xushining.com:50000/udp/225.1.1.140:5002$天津联通组播
CCTV-11 戏曲,http://ha.xushining.com:50000/udp/225.1.2.192:5002$天津联通组播
CCTV-12 社会与法,http://ha.xushining.com:50000/udp/225.1.1.142:5002$天津联通组播
CCTV-13 新闻,http://ha.xushining.com:50000/udp/225.1.2.193:5002$天津联通组播
CCTV-14 少儿,http://ha.xushining.com:50000/udp/225.1.1.144:5002$天津联通组播
CCTV-15 音乐,http://ha.xushining.com:50000/udp/225.1.2.194:5002$天津联通组播
CCTV-16 奥林匹克,http://ha.xushining.com:50000/udp/225.1.2.237:5002$天津联通组播
CCTV-17 农业农村,http://ha.xushining.com:50000/udp/225.1.2.52:5002$天津联通组播
CCTV兵器科技,http://ha.xushining.com:50000/udp/225.1.2.166:5002$天津联通组播
CCTV第一剧场,http://ha.xushining.com:50000/udp/225.1.2.175:5002$天津联通组播
CCTV电视指南,http://ha.xushining.com:50000/udp/225.1.2.167:5002$天津联通组播
CCTV风云剧场,http://ha.xushining.com:50000/udp/225.1.2.174:5002$天津联通组播
CCTV风云音乐,http://ha.xushining.com:50000/udp/225.1.2.176:5002$天津联通组播
CCTV风云足球,http://ha.xushining.com:50000/udp/225.1.2.168:5002$天津联通组播
CCTV央视高网,http://ha.xushining.com:50000/udp/225.1.2.169:5002$天津联通组播
CCTV怀旧剧场,http://ha.xushining.com:50000/udp/225.1.2.173:5002$天津联通组播
CCTV女性时尚,http://ha.xushining.com:50000/udp/225.1.2.172:5002$天津联通组播
CCTV世界地理,http://ha.xushining.com:50000/udp/225.1.2.171:5002$天津联通组播
CCTV文化精品,http://ha.xushining.com:50000/udp/225.1.2.177:5002$天津联通组播
CCTV央视台球,http://ha.xushining.com:50000/udp/225.1.2.170:5002$天津联通组播



🇨🇳中国移动,#genre#
 CCTV 1, http://gslbserv.itv.cmvideo.cn:80/6000000001000029752/1.m3u8?channel-id=wasusyt&Contentid=6000000001000029752&livemode=1&stbId=IPTV
 CCTV 1 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000004000002226/1.m3u8?channel-id=bestzb&Contentid=5000000004000002226&livemode=1&stbId=IPTV
 CCTV 1 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265001&livemode=1&stbId=IPTV
 CCTV 2, http://gslbserv.itv.cmvideo.cn:80/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=IPTV
 CCTV 2 50 FPS, http://gslbserv.itv.cmvideo.cn:80/6000000001000014161/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014161&livemode=1&stbId=IPTV
 CCTV 2 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=IPTV
 CCTV 3, http://gslbserv.itv.cmvideo.cn:80/6000000001000022313/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022313&livemode=1&stbId=IPTV
 CCTV 3 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=IPTV
 CCTV 4 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000011000031102/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=IPTV
 CCTV 4 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265004/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=IPTV
 CCTV 5, http://gslbserv.itv.cmvideo.cn:80/1000000005000025222/1.m3u8?channel-id=ystenlive&Contentid=1000000005000025222&livemode=1&stbId=IPTV
 CCTV 5 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=IPTV
 CCTV 5+, http://gslbserv.itv.cmvideo.cn:80/6000000001000015875/1.m3u8?channel-id=wasusyt&Contentid=6000000001000015875&livemode=1&stbId=IPTV
 CCTV 5+ HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265016/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=IPTV
 CCTV 6, http://gslbserv.itv.cmvideo.cn:80/1000000001000001737/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=IPTV
 CCTV 6 50 FPS, http://gslbserv.itv.cmvideo.cn:80/6000000001000004574/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004574&livemode=1&stbId=IPTV
 CCTV 6 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=IPTV
 CCTV 7, http://gslbserv.itv.cmvideo.cn:80/1000000001000024341/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=IPTV
 CCTV 7 50 FPS, http://gslbserv.itv.cmvideo.cn:80/6000000001000009055/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009055&livemode=1&stbId=IPTV
 CCTV 7 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265007/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265007&livemode=1&stbId=IPTV
 CCTV 8, http://gslbserv.itv.cmvideo.cn:80/6000000001000001070/1.m3u8?channel-id=wasusyt&Contentid=6000000001000001070&livemode=1&stbId=IPTV
 CCTV 8 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265008/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=IPTV
 CCTV 9, http://gslbserv.itv.cmvideo.cn:80/1000000001000014583/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=IPTV
 CCTV 9 50 FPS, http://gslbserv.itv.cmvideo.cn:80/6000000001000032162/1.m3u8?channel-id=wasusyt&Contentid=6000000001000032162&livemode=1&stbId=IPTV
 CCTV 9 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265009/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265009&livemode=1&stbId=IPTV
